"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64"
0.617760432705797,0.736693184732763,0.033484625644581,0.121933511021778,-0.060390886712365,-0.0106212767056371,-0.10094664624681,0.079292134814914,0.0719644951713501,-0.0119028105263256,0.0192066701675563,-0.0812428082950771,0.0058620023890012,-0.0145264384348259,0.0186237950237113,-0.01267918289758,-0.0119817738866074,0.0102522805589247,0.0477393942917066,-0.00330130427086848,0.0173437738602791,0.0266844647628672,0.00715486571313344,0.0124587187031398,0.0162975533677806,-0.0102224354121427,-0.0178162169571891,0.0030238113702026,0.0121879962881224,-0.00725709435451014,0.00421255563037452,-0.00704755816813811,-0.00973090011029022,-0.00612038097054538,-0.00208770714655398,-0.00198614225199572,0.00254579647545268,0.00478795860941756,-0.000379677160764859,0.00359367153382214,0.00370223357860374,0.0027203571234411,-0.0043775723062201,0.00370417084791517,-0.00378059716906894,0.0076601099565754,-0.00170629296254077,-0.00617307815197191,-0.00218743408955952,0.000671560261596689,-0.005778114472623,0.000813701229929499,0.00159552244773568,-0.00393980163886927,0.000680057362386821,0.000514057357824231,0.00128416107657921,0.000465913515358867,0.0046233499817919,0.00233681498071645,-0.00178533960252032,0.00137657164800015,-3.67078733287806e-05,0.000545820464789043
0.62071546526175,0.711731885710843,0.0246542457316716,0.137877458824609,-0.0470808120569589,-0.0329930297258357,-0.0312593543846163,0.037582501730317,0.0524946827282829,-0.0381640200578981,0.0109857072756762,-0.0413556494505926,0.0422916519138986,-0.018681182635119,-0.0141472736704836,0.00792626845478854,-0.0188009038708944,-0.00788275236341058,-0.00211333699326848,0.00811450094658707,-0.00626960141894558,0.00235630222180503,0.0126248082332304,-0.00622713893390112,0.000224604518188922,-0.00490499240567675,0.0067969851407884,-0.000193600233045856,-0.00256205859170144,-0.00396450348439903,-9.54696890870844e-05,-0.00656924744001378,-0.00137488037164134,0.000684167307652849,0.00928069736933907,0.000926789850110175,0.00164738679089923,0.00228060407499661,-0.00120700168008807,-0.00162754457772898,0.00488506012862404,0.000778631036352885,-0.00470339730601439,0.00110399098260018,-0.000937463865898265,0.00384970580761743,-0.00211558255746024,-0.00273856726686477,-0.00160836735569649,0.00522869920802229,-0.00693137415939311,-0.00173351088577829,0.00134237149324728,-0.00139885787500006,-0.000686673416025328,0.00205967620014056,-0.00516518341107362,-0.00106430074422631,-0.00138621861698448,-0.00262733939443371,0.00303988486147044,-0.00175671979847797,-0.00112277667082944,-0.00118602196883598
0.67240509625987,0.695552594411629,0.0185798209981449,0.121906638869526,-0.0775130746446379,-0.0332535929216868,0.00123970565181761,0.001923866818559,-0.0254802573122949,0.0125187297577338,0.0134364198397428,-0.00773612929923065,0.0272233093964753,-0.0288064774474689,-0.0222442269200252,-0.00193267917365165,-0.0251580991070336,0.00790636209421464,-0.0115551495532055,0.00604796010009621,-0.0185029300354991,-0.0119627311137486,0.0107360549055934,-0.0113555699297978,-0.00588665941338431,-0.000475413118690889,0.00600070272652716,0.00130643556264604,-0.0124260976645048,0.00492029332608185,0.000199065501183321,0.00439300505925595,-0.00270199534631352,0.000626994519750637,0.00341700098812273,0.0068630494994631,-0.00181522272087052,0.000770292069692848,-0.00811474184244708,-0.00457285000104745,-0.00479188942025111,-0.0022079935687293,0.0018110239829422,-0.000593957472040594,-0.000667328996392222,0.00187440244955577,0.00114563709445156,-0.000415100784834565,0.00235987826864069,-0.00335738657934484,0.00376508013597035,0.00106335105564369,-0.000804454414698605,0.000890396174334235,-0.00207088504752329,-0.000835131629095381,0.00179678717243381,-0.00106952269028547,-0.00368107367654442,-0.00104854477155118,0.0012620451194737,0.000729540332447362,0.000685912716276972,-0.000984068186381914
0.664463467395174,0.727022081551501,0.0192712279600019,0.0781205648271125,-0.0798183827338498,-0.0261544797156499,-0.0468338435750809,0.0147716784277819,0.0172068855058307,-0.0196689489561822,0.0348327115912227,0.00148260393430641,0.0240303719428011,-0.0418668057725626,-0.00631991395453912,-0.0200229317634323,0.0144108758471264,-0.0234996773925892,0.00192908565610587,0.00346239988565956,-0.00233738440242014,0.00398020014455397,-0.00357877769593472,-5.4146659553765e-05,0.00758484308228074,0.00179363106414508,0.00670900026893847,0.00577978305328455,0.0119132667405789,-0.00410965588844738,-0.000929802684003992,0.00171553687153155,-0.00301923951377854,0.000974654582416577,-0.00513412562075883,-0.00378955103328839,-0.00231139489336383,9.61730609884057e-05,0.00276186031437002,0.00335746326123632,-0.00738957200720886,-0.000325505264862643,0.00070716599240141,-0.00100554655224837,0.000256665888018974,0.00213316999141709,0.000384101212978678,0.00302589927559862,-0.00247413410114387,0.00216831543892706,-0.00486954913762383,-0.000911874801703951,0.00344616332265976,0.00190826668708667,-0.00162171605958832,-0.000136551048068471,-0.00102296637379215,0.00131160963265243,-0.000202172180111451,0.0012039509845526,0.00154148309305025,-0.00093753757140769,-0.00190311578417716,-0.00144137645109472
0.678099767605275,0.719041616462831,0.00807458751279092,0.0964683021433718,-0.0934954681511608,-0.0236519942299209,-0.0532667071315391,0.00121574203371482,-0.0240481853045895,0.0236947359743748,0.0362486533410544,0.0202525165252182,0.00215716440046892,-0.018103453133656,-0.000330447552163552,-0.0119314799179367,-0.00308064923381195,0.00617752776808179,-0.00148660292338829,-0.00561962829380067,-0.00249309736716983,-0.00844606236511692,-0.0014494579572021,-0.00744409834558797,0.00475111246109494,-0.000564412634054452,0.00795021839209154,0.00255185559302362,0.00939564136261327,0.000101637354269556,0.0045188528686631,0.0109860034104492,0.00303103649007413,-0.00613452214075939,-0.00296312610796183,0.00041707127279129,-0.0023559473703802,0.00347727269945377,0.00485483561503516,-0.000123547575684678,-0.00370875097759917,0.00138938390334569,0.00530573020327613,-0.00220535536353132,0.000475337317690251,-0.00147296135459486,1.47199381593749e-06,0.00301503500464404,-0.000497249592177784,0.00230885705222411,-0.00200123835858288,0.000432130355668731,0.0013006784094826,0.00351392681821485,-0.000185131805563014,-0.00127973993370106,0.00109884688923622,-0.000104041839515442,-0.00070308054418924,0.00064639487786643,-0.00138227754073657,0.00120912481150278,6.54679418363833e-05,-0.000504698804449955
0.653274742152786,0.760049642402361,-0.0153205333599589,0.114772581750313,-0.135358364196771,-0.00393333336441735,-0.0598956420289718,-0.00953112397480304,-0.0182490354819938,0.0387473451539523,0.0281650999577891,0.0445451090467867,-0.0261077217505924,0.00750538374447885,0.000465992430193518,0.00128953946763173,0.0140928300168898,0.00744082490603568,-0.00343077595984619,-0.0221243629241054,0.00676216632401395,-0.00870836719525678,-0.00948118177724046,-0.00152235965665328,-0.00507744470698054,0.000978947978993875,0.00285193810570387,0.000958740517030872,0.000214985766943552,0.00845018534227755,0.00354799016450072,0.00331603087557423,0.00221438743571485,-0.00228756813065982,-0.00676031194443276,-0.00367131546484723,-0.00363140264007677,0.00133414447415949,0.0132330351167283,0.00161433319950046,0.00457128420745618,0.00412163677462156,0.00760490898931715,-0.00105529672128193,0.0026793306453482,-0.00679112509565993,0.00358795783079776,0.00197428818651999,0.0040559119251039,-0.00284188237459746,0.00247936290724315,-0.00213193949635137,-0.00327794051413181,-0.000632112085790688,0.00242067020016093,-0.00191824250470144,-0.00198906720763399,0.000163922070665596,0.00194979123670495,0.000931942361327502,0.000229867005241758,-0.00142930637153771,-0.000244179040716194,0.00138337500519477
0.571869564289645,0.833526644363382,-0.0488478766543057,0.1489673736777,-0.0615100334029785,-0.0744086225575974,-0.0397211463662802,-0.0482489790697206,-0.0546986519849755,0.0162441306291266,0.00916292743003218,0.0121683013962968,-0.0116106931456699,-0.0182541378199381,-0.0190970674758177,0.00638224769488208,-0.0201479194786469,0.0167825177744301,-0.0188645239421042,-0.00400307059791605,-0.0142546167415469,-0.0192640025408569,0.0111141502332491,-0.00241230929053345,-0.00769813901009704,-0.00532362867404635,0.00295425213914283,-0.00319244976551525,-0.00630180651388381,0.00705137584355974,0.00285180015007234,-0.00325219248428653,-0.00710264107494952,0.00194074181939505,0.000145872873415621,0.00015453276319242,-0.00420681045686184,-0.00272795504887116,0.000972130734191157,-0.00336258441910605,-0.00257111469422716,0.00559407687560225,0.0015807463332927,-0.000569977957178029,0.00224385893255575,-0.00294698404003183,0.00357083921528311,0.00408040346488074,0.00239174722249814,-0.0024127873832129,0.00545073546333954,-0.00027902803871855,-0.00209821284159014,0.00395287153294266,-0.000765894393225576,-0.000215765145545078,0.00347090790422683,-0.00106615350748415,-0.00161584181788466,7.33436671259281e-05,-0.000920922716075455,0.00239198210392057,0.00164296782877191,0.00179102567728035
0.304151495089661,0.0576107311252042,0.0851761631333921,-0.0285913759085887,0.0391913180487927,-0.080093859893907,0.0283035211398262,0.0126862106884139,-0.0281321921580021,0.00340959703464193,-0.0519367507807699,-0.00130591379729969,0.0227686657984558,-0.00795758079220634,0.00167540088256732,0.00775999529590183,-0.00442450774404085,0.000618279463530495,-0.00641067332088264,0.00367274416630839,-0.00913344418178468,-0.0105766616759751,-0.00270436456310034,0.00725332979909968,0.0025595147229803,-0.0116023773508622,0.00185924985638071,0.000564278530747277,0.0058471264735962,-0.00271730675584518,-0.00398593141215251,0.00527180912937262,-0.00111225706686593,-0.00746281569278894,-0.000121885383352396,-0.00211898845453058,-0.00439058665661847,-0.00392459925180271,0.004090162987079,0.00175769615125438,0.00195484176477376,-0.00550367511424756,-0.00785803760724483,-0.00202682718398767,0.00540556505087632,0.00232047507753155,-0.00194772301436775,0.000182684841564293,0.00160745765736703,-0.00334320812352848,-0.000864410243829488,-0.00125951904576113,-0.00147569733917137,0.00269227991712256,0.000151411136096834,-0.00124131951528373,-0.000417908980400883,-0.00125339943470432,-0.000358734608718456,-0.000551193969012572,-0.000586462709658829,-0.000122077381880897,-0.000625183160882192,-0.000488329052906854
0.038107141411341,-0.00404127867590791,-0.0104901186158831,0.0188466729086286,-0.0227817960975589,0.00044328612246269,-0.0211234021820318,-0.0211091364567995,0.0300870551313675,0.000306189095899363,-0.0250160879172708,0.00169778270282293,0.00377936985745735,0.00957244367231471,0.0120928654026893,-0.0194444615005367,-0.00808014130845802,-0.0290490285820239,0.00729135197981554,-0.0146169976621335,0.00549400165259091,0.00267447607752094,-0.00991023112911852,-0.000783540728445108,0.0028649204969015,0.00513422476387388,6.40233802962564e-06,-0.00369820524488024,0.00159861807136521,0.00349803378770744,0.00271557473022623,0.00500828689126261,0.000712143355212015,0.00235072149882548,0.00307074464613522,0.000707231719452739,0.00134859005141529,-0.000807674037258013,0.000506835857421072,0.00112047426922183,0.000723546982962691,-0.00166249869201921,-0.0021308607078875,-0.000514559689715776,0.000385298803995579,0.00121728633138824,-0.000251071867578484,-0.000986233127735852,0.000697813493181438,-0.00128871449496969,0.0016432953128417,-0.000693081566968865,-0.00147243475330584,-0.0014989947339389,0.000531022815217671,0.000153034094734451,-0.000931902965102886,0.000641057489122221,0.000596520335084787,-0.000349513157081033,0.000194006305810725,0.000496281267754139,-0.000307240191617032,0.000735798650691581
-0.00965187084287195,-0.00887250513129479,-0.00315283864806348,0.0228497912633498,0.0132405144053664,-0.0256498437581605,-0.0189085508187422,-0.000580019610869533,-0.00522376788635986,-0.00386982834458762,0.0239026343968115,0.00557612108885369,-0.0127132480485275,-0.012157629609152,0.00428051262420317,-0.00499844325020343,0.00409296198112699,-0.0101171499105951,-0.0100128454017689,0.00232415835363221,0.0112130438551915,0.01166938273859,-0.00302293773434045,0.00393303481054073,-0.000279586805531822,0.00289131740128981,0.00126693568397222,-0.00999263222294432,-0.00365228407187872,0.000670773498820742,-0.00311863015148604,0.00387103124825912,0.00207803558442848,-0.00185806202710972,-0.0022105310739387,0.00257721391853603,-0.00460372221137397,-0.0019940532912609,-2.73642685801691e-05,0.000159932105892473,-0.00204486252853814,-0.000816104548911932,0.000987963656939813,0.00192724215474086,0.00059276047692377,-0.000255780117752049,-0.00185489547425262,-0.00159206701334126,0.000859886697481816,0.00041486544945145,-8.26208000488147e-05,0.00128842478588865,-0.000355276237247391,0.00172717335808744,0.00048872936498706,0.000360229295142584,0.000460072289301098,-7.65516108460638e-05,4.10757221319706e-05,0.000800422435326993,5.49164020641315e-05,-0.000430694428797337,-0.000198589837973223,0.0007853939862957
-0.00482644910133016,-0.0164208316342012,-0.0163687066412314,-0.0309293180734063,-0.0182855974394781,-0.00613218124691645,-0.00103568663090447,-0.00823573212796929,0.00626098283278385,-0.0081417645488734,-0.00211831112042733,-0.00403402828806645,0.00819531510756215,-0.0018204110432039,0.00913468492198926,0.00266597465943937,-0.00221136527483925,-0.0052420586674224,0.00808499519847819,0.00335130100800277,-0.00211615728899222,-0.00369939858141497,0.00151704862529201,-0.00840629090054613,0.00418770524302847,-0.00149514797332509,0.000390881851459652,0.000611111731697707,-0.00233394507532679,0.000311647026178215,0.000749546918611887,-1.28311169020412e-05,-0.0022126990800225,0.00176440104143676,0.00211929235239031,6.29255148922799e-05,-0.00103100452693187,-0.000449118201396293,0.00222466411225747,-0.00203663955466556,-0.00112007348900232,0.000583081454831881,0.00170084823032076,-0.000416563422827472,-0.00231980358020239,-0.00211400987571763,0.000952795177717475,-0.000494123391540009,-0.000924462951160647,-0.00212251494926595,0.000282552394172009,0.000770510102211689,-8.61199363963645e-05,0.000365481631461701,1.39754910760827e-06,-0.000649169775688582,0.000506896083328911,-0.000178066763985593,0.000720671044227091,0.000345593091204152,-0.000156738261349824,0.00018493587753764,0.000192044448566167,0.000211506539678775
-0.0419404532926497,-0.013064493965039,-0.0189321812244621,0.00936610772106553,0.00871784854962368,-0.00811761844324769,-0.0184052387388371,0.00329029163540163,0.00418921531650815,0.0155733345785896,0.0086025463677649,-0.00435874839561253,-0.00262029632056263,0.0135901834663156,-0.0104746723565798,0.0101723208730067,0.00216507397469202,-0.0007852301297918,0.00117859470702223,-0.00172570971260324,-0.00242250179267623,-0.000726406316318764,0.000392690901753438,0.00227553504632951,0.00321375848891066,-0.00297204884818381,0.000123486520589483,-0.00220510083362473,-0.000831310017682027,0.000284846277052779,-0.000884960947154868,0.00147880037579021,-0.00167268376119274,-0.000191959812777867,0.0045383789486869,-0.000190445023061726,2.19951743527747e-05,0.00105695895063688,-1.07803086636743e-05,0.00238426089007152,0.00171899425600345,-0.00148986474009642,0.000936476655002868,-0.00183281733048775,0.00161501106821918,-0.000503883810023135,-0.000981949498716948,0.000788945488296223,-0.00170436850229091,0.000244812998792561,0.00207700675283921,0.00235366975375099,0.000223514874536733,-0.000618018965119439,-0.00112972387117107,-6.63894441570039e-05,-0.000309812889377414,-0.000683364407337976,-0.000578199138650841,-0.000312493205733639,0.000341706308039091,0.000454081297296917,-0.000440486447485124,0.000410904442623654
-0.00340559585918905,0.00206341321958023,0.00535673407755406,-0.0898242996367005,-0.0414832522349431,-0.0196257330275309,-0.0110598763115476,-0.0164172541090654,-0.00145435287891995,-0.019510410451764,0.0202863073866032,-0.00680440102915379,-0.00812103757441471,0.0125596647747991,-0.0165282019037765,0.00161963658492463,-0.00184605479487379,-0.00362008607266395,-0.0153553702767159,-0.00829065785696692,0.00890176511214486,0.00147588590217782,0.00264255927741409,0.00267277959283419,0.00235739355225719,-0.000492533905663916,2.19519795693551e-05,-0.00232744218733037,-0.00105155479953587,-0.00056769798352603,0.000456930323130262,0.000728672632789885,-0.000449244046191086,0.000427336329876745,0.00083618601530568,0.000834053660539423,0.000204101079521568,0.00179909342002216,6.75869033078277e-05,0.0038630782031629,0.00114020793194817,-6.67917217145571e-05,0.00020143427443474,-0.000130308320446314,-0.000734480483614101,-0.000919680142796413,-0.000238673730992005,0.000198023575070387,0.000612288005722166,0.00149673450698262,-0.00139271317905584,0.00166713445182623,0.00114493739724195,0.00120069987344815,0.00029861587295284,-0.00105753504638208,0.00038215620992042,0.000211444071904181,-9.7393193085383e-05,-0.000167318627348736,0.000216477799197815,-0.000259040047197461,4.82354474272792e-05,-0.000206635699337072
-0.0239648400491621,-0.0201115217302113,0.00671286830231335,0.0552870935702462,0.0195614926409106,-0.0114280847023814,0.00146634767256506,-0.0150730599986435,-0.00532011620309549,0.003664034653584,-0.00712207168127201,-0.00800377681587934,0.00519688784289763,0.0100807457582508,0.0200307144311494,-0.00327404353282148,0.00101311066979265,0.00375656300059655,0.0103316241665524,0.0079429773219456,-0.00308622501149571,0.00722422669670501,-0.00297814412257116,-0.00212538534454604,-0.00414178415834541,-0.000976578863529418,0.00542188127512282,0.00698594951309361,-0.000487342621792557,0.000366579169793503,-0.00198861487070047,0.00847887529750306,0.000821285095947316,-0.00458299174680888,0.00455097781612437,0.002020014071707,0.000478099068914167,0.00148862947743056,-0.000344602603596534,-0.00119919876793418,0.00232237113177472,9.18061865477171e-05,-0.000501517447227171,0.00293911477985914,0.00156637501432635,0.000199295698397735,0.00014461251470028,7.80488993345314e-05,-0.00120285252602663,-0.0019095793684696,-0.000115166541427121,0.00197574796831648,-0.00161307832598326,0.00134437774954693,-0.00096390117828228,-0.00183052377176962,-0.00020206611744603,-0.000713776307326732,0.000334837238870043,-0.000402520866840218,0.00124309885962085,0.000258597820634961,0.000132368728566721,8.77048612160496e-05
0.0186515103998297,-0.0118743092761042,-0.00485096447410277,-0.0699089812296806,0.0184658766659661,-0.0408193441968328,0.00570645278455827,-0.0556301904739038,0.000857663000253062,-0.00212133459456512,0.00857455052613915,-0.0115229675411333,0.0124203886397002,-0.00670533599909527,0.00597235050393932,0.00237470658980837,0.00141535655346664,-0.00930013116775814,-0.00194176718650689,0.00291890618823155,-0.00814083900820031,0.00358689463319266,-0.00161255593320195,-0.000632225820561167,-0.00449333507952385,-0.00446686676556417,0.00390173721844382,-0.000109463473583138,0.00277568154028556,0.00233689297051277,-0.0043248665551878,8.11979255159067e-05,-0.0021296242554596,-0.00314457712802037,-0.00172210665316775,0.0012102250898723,-0.000934283902376766,0.00111959815192742,-0.0024945666776914,0.000558712127254748,-0.00245344932864129,0.00110270167767911,0.0014557255808887,-0.00163006576624295,-0.000724751357818119,0.00170379300804301,-0.00191901579523832,-0.000291054434498767,-0.00250165242632396,0.000112801132153787,-0.00024084102333043,0.00082714597078391,0.0016589559679176,0.00174207465462673,0.000392927783064682,0.000765836567834211,-0.000563973680918736,7.78305771546122e-05,0.00101024798657625,0.000985288316103277,0.000675032781508994,-0.000595404082279527,0.000432091147897603,0.000736497263609256
-0.306759387294657,0.0607995523055344,0.0528992930029331,0.0171868448856575,0.00597902594622274,0.0146209325467206,0.00140253908748485,-0.0129775437697668,0.0114509694918294,0.00167949342094456,0.0086990520149816,-0.0245876127954828,0.0156589655455334,0.0292121607232085,-0.0192744935101311,0.00410548669546681,0.0119229472376729,-0.00782341252107319,0.0164633600181148,-0.00234858418193752,-0.00416742592109633,0.00343186591477982,0.00350361054121919,-0.00171021086626932,-0.00676630723735345,-0.00463552891810268,-0.0022400601221573,0.0139919270674424,-0.000994605228805738,0.00454157625686565,-0.00377610808249655,0.00170044233290731,-0.00217389834307586,0.00392581884696138,0.00314384405055364,0.000836933926223183,0.00177597404026514,-0.000862339275072785,-0.0016386958299542,0.00432791750776186,0.00221322495182301,-0.00226440138804077,0.00161586189053586,-0.00292976721617073,0.00417743446758215,0.00173460853412147,-0.00156964795502846,-0.00232778187888275,-0.00113531912172692,0.00139173106725052,0.00401744110169119,0.0013683661385747,-0.000513883843263904,0.00112529028755112,-0.000839099101747494,-0.00270322293037939,-0.00197326040769239,0.000841949115937333,-0.00153567158610339,-0.000137355754741705,-0.000194870568021348,0.00310403174213311,-0.00139346994238548,0.00145154600497965
-0.0294037558983135,-0.0206284966753266,-0.0259429483922902,0.034538654118462,0.00952092102394972,-0.00499253653362076,0.00642213787073213,0.0226521602444865,-0.00656628871690169,0.00224393375864674,-0.00666692068717582,0.00286081335217499,-0.00406481720707097,0.0157681231057145,-0.00767790149242917,-0.00120064353062747,-0.000606630279805335,0.00093428185328883,-0.00796434812475427,0.0039473889799228,0.00195893360343264,0.00231980081316527,0.00180250681527095,0.00320463778198439,-0.000180130846620829,0.00159297417478736,0.0035926914648639,-0.00145292671860176,-0.000843589815049727,-0.00132182069521836,0.00129798061833727,0.0023267794775952,-4.69284091204005e-05,-0.00105149026455777,-0.000591450780808144,0.000996362829047105,-5.06002908234528e-05,0.000145998934710692,0.00100378990768855,-0.000621313135646262,-0.000149931395151627,0.00102490514582817,0.000320017103523786,-0.00124080446397111,0.00188879320985172,0.00133985219038867,-0.000299846012717753,0.00175182181057372,-0.000914282863178523,0.000912126071821835,-0.000426489035028762,-0.00100493952380738,0.000884725408847527,-0.000319706669570006,0.000423745632308652,0.000110869402013688,-0.000100822696792399,0.000459612049183091,-0.000145192060973815,-0.000209406275691475,-4.9507883629198e-05,2.16203876420439e-05,-9.04686388880295e-05,-9.68723342327194e-05
