"mean"
0.0503873117920962
-0.0051089094187658
0.00601610403843437
0.00310258435781755
-0.00277403855920624
-0.00133514514969446
0.00057022387660836
-0.0010423727829448
0.000765509662610894
3.77765582322418e-05
2.29434925976999e-05
0.000259615220931004
1.12023109860896e-07
-1.90836540976477e-05
2.43335881343404e-05
-7.24220833124091e-05
-0.855033131991248
0.000615576149107299
-0.0663558029069046
-0.00184821739260995
0.00734968086943097
0.000281262279397587
0.00203714898806377
0.000289116656287932
-0.0014256200563996
-6.68906843930542e-05
-0.000220969730307255
-0.000172262815856326
-2.49418121327719e-05
-5.83592373355541e-05
9.4572327475466e-05
-1.47049843884121e-06
1.09597479886509
0.0112826237910244
0.013952679754413
-0.000242141842949607
-0.00555846903388292
0.000549850080627495
-0.00107093482435479
0.000992044429652518
0.000442703230549883
0.000419569302855301
-1.87244355125968e-05
7.94446605029769e-07
-4.8324762127953e-05
-2.53172680999696e-05
-1.40547220403359e-05
1.7507484983971e-05
0.0477927841775821
-0.00335948529244432
0.00346924309492153
-0.00257829643986885
-0.00105227998327257
-0.00102862295029923
-3.86433272788017e-05
-0.000233748290799788
0.000384147771802115
0.000320693254432147
-1.54729994628694e-05
0.000240220963976773
-3.53182881235224e-05
1.18098665592554e-05
4.39323573031081e-05
8.07224382755129e-05
