"mean"
0.0291194703380873
-0.00193429525542121
0.00795852163868092
8.44704690365587e-05
0.0019745898377084
9.96475324995625e-05
-0.000134500276329668
0.000195786720291217
0.000112573257595513
-1.3199334108524e-05
-2.32363247380963e-05
2.964409023191e-05
0.000229517025391225
4.89624174155419e-05
0.000165020808836399
4.02748540335612e-05
-0.41990724155873
-0.00310382432623259
-0.0468159234075406
-0.000513139649130798
-0.00739003552113758
0.000592331318264114
-0.000358586424444151
0.000379330458982007
9.18350199017861e-05
6.23074343042638e-05
-0.00014858022112167
-4.35009062802695e-05
-0.000268329846168352
-7.23418633159177e-05
-5.50727815212675e-05
9.89590027430681e-05
0.745088365695378
-0.00104674056119609
0.0448636583934988
-0.00134107441774609
0.00671114462058759
-0.00080655335104146
0.000886983346913803
-0.000326643743423661
3.85038343715213e-05
-0.000117790688319006
-2.04450707956361e-05
2.83968276441807e-06
-4.26722214089177e-05
-6.33221900947968e-05
-3.9789135665339e-05
-4.47917060074515e-05
0.0422216220169938
0.00133236319370928
0.00741015296547288
0.000644028331592055
0.00210587908281733
0.000334341840413422
0.000634019965720255
8.60631909537785e-05
0.000310141994592245
2.05666053529715e-05
0.000170469523366626
4.25838492445616e-05
9.81815658022779e-05
-2.34693214771099e-05
2.12360051426605e-05
-2.02801501750154e-05
