"sdev"
0.19114298912349
0.089702596638421
0.0504423615340603
0.0418694143073132
0.0282404929467227
0.0240662161433943
0.0211118442303396
0.0194999243266915
0.0178964033346796
0.014621223906914
0.0130617864301591
0.0129812353397534
0.0120311757501182
0.00994363962492303
0.00959868377429563
0.00825260058581252
0.0081607520844198
0.00814309889189092
0.00723543726372573
0.00644591161634474
0.00628530531544326
0.00563901689401158
0.00529025319946846
0.00492490093362354
0.0044668678800846
0.00439097280810042
0.00413280419148446
0.00401006412218121
0.00389300286316087
0.00330305326212691
0.00321165044303033
0.00300294965008911
0.0028734813996862
0.00269293324018981
0.00247442914369087
0.00231180283595399
0.00225787794729112
0.00220380002628616
0.00209078026634832
0.00204108909500201
0.00202607662154829
0.00188700904159457
0.00175532211181377
0.00170048066655649
0.00160460661390979
0.00151528077345591
0.00147327758009125
0.0013539689543542
0.00129141157302296
0.00127266545908594
0.00122592008345816
0.00118754540690529
0.00113298360258926
0.00108048054623014
0.00103511523912296
0.000934471429870908
0.000861237577945977
0.000792924264796852
0.000783512687306595
0.000708834500393551
0.000673712929400398
0.000631861634692679
0.000577402355636262
0.000537477141698194
