"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64"
0.0938685612934944,-0.0699070601394035,-0.506624897778426,-0.361877021732325,0.25673662315853,-0.308850297129078,0.250443331753639,-0.393643357437096,0.0155313900453415,-0.182353607735929,0.0818688889965582,0.168611994760154,-0.0744748876647964,0.226101002357887,-0.0492094302768267,2.66016997342682e-06,-0.169610177720197,0.0828002991717163,-0.0594497768054529,0.0176010140823882,-0.0461317326059899,0.114585442327215,-0.0193055735722478,0.0230974677192125,-0.0072125479083533,-0.0528085810892057,0.126303939832673,-0.015493503264536,-0.0220710626330532,-0.081058165814498,0.0321106203283829,0.0264222195183428,0.0556713765399063,-0.0139391496918064,-0.00853845246117954,-0.0134061960018897,-0.00306550363539881,-0.0192138810188085,-0.0111979079187134,0.0272479064128157,0.00600909645074706,0.0304515254273247,0.00653679134725488,0.0322820268332532,-0.0280134907377563,-0.00376240240448219,-0.0170120358546067,-0.0088449782224652,-0.011324133031304,-0.0109036156362633,0.00630655209634253,0.0062189342093754,0.00824272244806471,0.00691344207898965,9.69154275139824e-05,0.00336468717928527,0.00289975413416373,0.000129708960151067,-0.00545975632375616,-0.00421867824054589,-0.000132080824226515,-0.0034829419138542,-0.00110894292184918,-0.000960232582949223
0.0358473935976668,0.183180045877754,0.455250669965942,0.430402033546542,0.00313388183238737,0.14160278660538,0.0649923465729375,-0.47470275281972,0.0686869410684176,-0.291247914974731,0.0208495649499044,0.315479046968469,-0.174707522263979,0.125557106731031,-0.0402658560823768,0.00356667836611638,-0.134822534189197,0.0934961357602862,-0.118810478256183,0.00892553225507369,-0.0270502683734574,0.124564664409328,-0.0284817090403072,0.0166846777147828,0.0256581147544432,-0.0351851622630475,0.123580356265089,-0.00809177026289287,-0.0173496524655965,-0.0373747410762319,0.0173716287960223,0.0104050129218858,0.0582730372806241,-0.0186475509347601,-0.0205546765344624,-0.00893802998379683,0.00224338891625528,-0.00894399984762716,-0.0177995705046532,0.0316896105091833,0.0110819592640817,0.0280362779002362,-0.00296611267859061,0.0121145928181627,-0.0151121004891792,0.00497664328005197,-0.0121771540679014,0.000166601802372305,0.00574193821224891,-0.0115852480334224,0.0109828834377075,0.00953153734021578,-0.00219701636944165,0.0140037167806307,0.00360607619317103,-0.000914126214602235,0.00380438027966594,0.00320267626760303,0.00368831184234426,-0.00490207549147522,-0.00304435586446191,-0.00537520517842346,0.0004038662685451,-0.00103681531708634
-0.0882369644362527,-0.102881649134364,-0.0817374588491594,-0.15961335985826,-0.507638872945652,0.131892164546623,-0.111334997334539,0.305898805130078,-0.177540263967519,-0.238832310358132,-0.15519189342107,0.268345908809873,-0.0415006568546702,0.196544477172445,-0.169160947394359,-0.43624373621389,-0.228675279846978,0.0840648197037633,-0.0189150262214344,0.0654443766200849,-0.0541736768613878,0.124206515926482,-0.0147393797698044,0.0129596607261301,0.0785856423254667,-0.0252686456989426,0.152610985385585,0.011786161288403,0.0377429970411738,-0.0262617956701535,-0.018246819556683,0.0260071670318013,0.0570003510545265,0.00160254860903488,-0.0257679658893402,0.00542190377091106,-0.00312065959351133,0.00766446123652359,-0.0297206902170465,0.0162306231406894,0.0159404881665289,0.0336126534083611,0.00580388055050756,0.005115147546806,0.00531383093813149,-0.0173949793129071,-0.0129699393783034,0.0250575407780532,-0.00259612974238525,-0.0134352581911964,0.0157640877389095,0.00439610810896042,-0.000972568398339116,0.000732092379703078,-0.00654452380763183,0.00709452880061537,0.00020270441352984,0.0079811242805283,0.00108245406881594,-0.00239866517030373,0.00313767352986758,0.000807770797936268,-0.000921243645030636,0.00127586248947815
0.0843780803395203,0.0426220255814947,0.0229472827614849,0.210608488679976,0.242740725586486,0.0865622159230956,0.1552670139765,0.208641363069845,0.0281784246841561,0.422164211868363,0.203756150911323,-0.172118088235729,0.0555866054820248,0.282973875722752,-0.288991688490653,-0.191996218784222,-0.126452868127665,0.352434241819563,-0.134476677689984,0.312562234953612,-0.108997371519763,-0.0796832763386395,-0.0639328122083341,0.0665734620650985,-0.00642977099718579,-0.133715232613295,0.148229561486232,-0.0206813261481457,0.00805880226695417,-0.0514282173406274,0.123581846012209,0.0598086991812853,0.0352850633382635,-0.0415512455566108,-0.0330921360998096,-0.00970647044797302,-0.0216652498015908,0.0183567042546347,-0.00945609863460463,0.00156716644585555,0.0510716538736669,0.0289967376105986,0.0125489983209318,0.0330803729829179,-0.0294433292808162,-0.00875879677926389,-0.0143412272669636,-0.0424085524246813,-0.00309470957230552,-0.0216914288904088,-0.00478906021666775,-0.00366833470569383,0.00506998537102572,0.00205142903887168,-0.0200974335078043,-0.000902702904880795,0.00584023348216035,-0.00478197671482921,0.00454370679385214,0.0024509264542183,0.00608980011590952,-0.00124745924030242,-0.00290055688080844,-0.00519415400680969
-0.070239655320458,-0.0557270891027487,0.077024262989429,-0.073113059923797,-0.0614071968431236,-0.0587956192746658,-0.203398553991375,0.0461517837117758,0.0931274904477034,-0.205795368834895,-0.15185904593044,-0.404479647121187,0.0272747902886126,-0.0917034332472433,0.0717443233100076,0.347883053595276,-0.311265528729604,0.217962937349831,-0.0748276471233102,0.173454355181397,-0.336580911339223,0.224363129965718,-0.270447785884431,-0.265888381486554,-0.0884339303663282,0.0625254522839049,0.129481274989997,-0.0333675786586733,-0.106081149565688,-0.0980465541891526,0.0287367273475278,-0.0478099645816667,0.0763499647989335,-0.00361397867689451,0.0157817300682892,-0.0299810171785942,-0.000911465683023604,-0.0247270391388077,0.00950403191596083,0.00613230548917028,-0.00491875387796688,-0.0279048398803974,0.0106836286447039,0.0295568963297565,-0.042938029194189,0.00855528333777597,-0.000972530936840499,-0.0392719916891107,-0.0199645388947707,-0.00604395500563435,-0.0309478309307635,0.0190344613901008,0.000982427105500532,0.00121926454348428,-0.0208578884725805,0.011132976820768,-0.00171112591323477,0.0199939649030634,-0.00264994232372085,-0.00621324675077262,0.00259224631847861,-0.00754245748767578,0.00084408446912028,0.000387787373814438
-0.00747066330685638,0.00429584761018053,-0.0165001689218514,-0.00224447478802847,-0.131057378398699,0.0860392496166781,0.0435402813480665,0.0512251947901012,-0.00912347050752885,0.258764497038197,0.180738342737733,0.12347535378004,0.185355772123715,0.0952036405349956,0.200866371616966,0.110504135457131,0.239499610777368,0.109019197194744,-0.0306295696990492,-0.242675883601469,-0.0664923392037491,0.547769725580216,0.0381633022773163,0.0823456981276345,-0.185560627075933,-0.0347613129439214,0.192348776587987,-0.397900943749055,0.0439050571951049,-0.107269073243842,-0.204561599429504,0.0151443110023435,0.0881724009065409,0.0595177282822844,-0.00773748835549426,-0.0459864376935853,0.0628350322478917,-0.0640129475381739,-0.0221962026295767,0.0392867000315598,0.0124364632951066,-0.03373292562343,0.0162628117701137,0.0285536355662723,0.00178172287976499,-0.0113727717715191,0.00640740964799016,0.0187846517845713,-0.0308130561559547,0.0131200402188039,-0.0451287518524289,0.00891932810089122,-0.0104270886716345,0.0282523336877343,0.0117121982645774,0.00636776642101127,-0.0027183303192019,0.00911557917672201,-0.00483171516077442,-0.00267735896933635,-0.0128212632007911,-0.00327421814355373,0.0145170080617069,0.00749247704036043
0.00775337798753144,-0.0209098018689523,0.0250362729927571,0.0255038972707851,0.156583500735702,0.00111857494190959,-0.01974226789794,0.110475832762763,0.0694987309330652,-0.0249902949206372,-0.160346025321795,-0.11577508899889,-0.125094427627528,-0.266156918927457,-0.165161116285119,0.0802807137025065,-0.197642112059632,-0.1673658643306,0.153810622614686,-0.153988404819637,-0.0963575413629409,0.182553885518396,0.223229062768802,0.377639462887938,0.285201112503425,-0.0914354549988664,0.12902672936335,-0.166106371951268,0.0449701278958443,-0.165666775820802,0.12735199066111,0.414987407800839,-0.027226103634153,-0.0380884041299992,-0.07453505808969,0.0310234934700371,-0.160367108585984,0.024130287673118,-0.105068186284472,0.105838246527866,0.0515358043571071,0.115600810311176,0.0255709750982225,0.075036601044256,0.00299804732984548,-0.0295882782822466,-0.0103334567800991,-0.0786500260378983,0.0106291685548295,-0.0400454745605153,0.0260385693642545,-0.0408699093290665,0.030918052351626,0.0173213584300563,0.0270520847001827,-0.00893559949311659,0.0297990638924542,-0.0339635239412164,-0.00547897451172953,-0.00349507866484966,-0.00537325358073561,0.00336867411959533,0.000214944241484582,0.0021318500219289
-0.0311618001769131,-0.000566792186625354,0.00988612500289194,-0.0526902227621239,-0.0980111258629829,-0.0381511234192869,-0.0643405882754688,-0.0480750758104578,0.0557706491727076,0.0230066176354076,-0.000945872318186242,-0.0642681543167235,0.0827061647068918,0.0241079051930772,0.182790554034136,-0.0608284875409274,0.359923874506604,-0.0481736213412495,-0.281684965362065,0.0922850122329145,0.0505623258274923,0.189282918677791,-0.0744697139782196,0.0541959878455461,0.12701064041763,-0.0379240097878161,0.170826354359833,0.334921545125474,-0.203370588047635,0.0166687319841713,0.294647465803615,0.226633522524677,0.0240134809616182,-0.199859036812934,0.28143182682167,0.20405932587648,-0.0298119225203341,-0.0729288105374422,0.106383342942516,0.106876090205136,0.0647035286944871,0.267163723444415,0.131208526226911,-0.0215668075125345,-0.0698932003883582,0.0490578571318455,-0.00225142612209446,0.115280963441462,0.0512076690800112,-0.0613798409755982,0.0484603272590828,0.00954574826075062,0.0123948952361632,-0.0649541946301765,-0.0256527637121857,0.0217373317329839,-0.0119767204499965,-0.00170732291840678,-0.0358436266718122,0.00654164098946376,-0.0156222634058047,0.0267853804776544,-0.00865875754500787,0.00381099539255499
0.00757891967186118,-0.00840852845707151,0.00164815879993682,0.0193029536227335,0.0437587135795831,0.0327908328643698,0.0257402157238348,0.0276214789393049,0.0169270099229497,0.0879735681576953,-0.0393256864076925,0.0954894846112646,0.0793179767838571,-0.123672079155637,0.0272029433997259,0.0554622843624592,-0.072938248835729,0.0457598329184661,0.298813910324999,-0.0778641359081846,-0.0985615750085882,-0.0290644406648182,0.273989656997112,-0.0639928772605197,0.149294019231501,-0.168659681371055,0.200305335309674,0.194407142143023,0.0445441275413243,-0.219735652690222,0.0525074429312295,-0.371422264755073,0.32789941000098,-0.250637926870216,0.0141347230815741,0.239343129047094,0.212056747813673,-0.0658313246513427,0.279609018903442,-0.0828015306394893,0.0640841791651295,-0.0782044681835281,-0.0971573113526957,0.0771794044991676,-0.0880368561355153,-0.0517063137578373,-0.0884889142832749,0.118227593783701,0.0525647537267021,-0.0414134197819528,-0.0170344881794538,0.0808407019936997,0.0651893465705142,0.0403768805606726,0.00400905519350918,-0.0223978108037545,0.00222519635219766,0.0299452788881525,0.00680938530551811,-0.00564130474963547,-0.00530636925874785,-0.0103067517240851,0.00315096802525753,-0.00535112954554294
-0.0110088184387426,-0.00291663364016805,0.00634291583088824,-0.0160756776512546,-0.00209789840832102,-0.0300384013908113,-0.0220127339981401,0.00197995851711003,0.0349534269528074,-0.0298979570146761,-0.07608376288385,-0.0758405195125195,-0.0846320569256717,-0.0560789936383828,-0.0347713087348678,-0.0768027848822901,0.2266919713017,-0.0417548015333092,-0.14973673608905,0.00916691499429252,0.0656506465876748,0.0794349181066042,-0.19198484288762,0.0890310957777026,-0.170769216438484,-0.302599357987184,-0.10384589232521,0.269839653745714,0.0798175292226645,-0.226018936558129,-0.0570228227403619,-0.0636362811113555,0.24762913931305,0.0373117631299711,-0.343418433598364,0.162368661953951,-0.171887720606105,-0.0368214110422421,-0.201943494228902,0.177533991960182,-0.308793497514107,-0.187977329501045,-0.0905290741235472,0.14721480374934,0.0441744644787371,-0.240250657997605,-0.0166298897774226,-0.145150582961412,-0.00151175313755977,-0.0730060418912804,0.0230510104839607,0.000190862293698555,0.0193855254294205,0.0255266463966733,0.0091646283037515,0.00856942322779583,0.0452361670756543,-0.0345860745076372,0.0295435392652203,0.0174152717434833,-0.00660477893743767,-0.0447010419159925,0.0388341876489217,-0.0132972397797119
