"mean"
0.0435503693136379
-0.00262257927774117
0.00775368702297655
0.000695956295750853
-0.00082115367464234
0.000263874691847653
0.000387233228082714
8.7783136243185e-05
0.000410283854293786
-3.80038684392622e-06
0.000105713872791188
-4.84724734971411e-05
0.000101954712257029
-1.86306509495799e-05
7.11262826705397e-05
-2.25019427144537e-05
-0.875813760816472
-0.00112254452421997
-0.0462553892428487
0.00132529456306773
0.00431659914995101
-0.000496820260305242
0.00102872508135099
-0.000248873051588242
-0.000918079825104759
-0.000358012419554113
-0.000394021150073617
-0.000132742512661857
-0.000197231514016797
1.08644899129042e-06
-6.05595041463408e-05
-1.40371206280884e-05
1.10349023971806
0.000964848464402868
0.0263332726683884
0.00106495117021468
-0.00204895377175171
0.000993273285318592
-0.000642347846761681
0.000359364127213476
0.000607429235247716
0.000100772072514352
0.000197845922733294
-0.000189742532481814
0.000119127529066071
-0.00011311574802464
1.72499500356611e-05
-0.000115176177140667
0.0590683851693977
0.00230548274097726
0.00518852861032437
0.000911132023094472
-0.000288683418388759
0.000332743451835266
-0.000407766908095995
5.88258372217469e-05
-0.000154768889551208
-2.06270797324138e-05
6.19098461472513e-06
-8.42172052437038e-05
0.000115988038520759
-2.52095686757003e-05
0.000115746686902769
-6.40840374980496e-05
