"sdev"
0.127241941351844
0.113738720885529
0.0686944491850703
0.0431013303266866
0.0303686942022807
0.0240319920062385
0.0205561600734888
0.0176735856108457
0.0170508466652912
0.0152444681681725
0.013521158254563
0.012637168044582
0.0118604032008182
0.0111296589694707
0.00938278481942892
0.00897152795199192
0.00790968189384455
0.00726525062706478
0.00696992225377191
0.00646978609443078
0.00616609525777721
0.00591482855700549
0.00551766246574196
0.00503398444644342
0.00485849665959396
0.00446645845444917
0.0041790999228821
0.00410183280678835
0.00366725174344946
0.0035080344620027
0.00342570382564024
0.00333110385228351
0.00302420054881527
0.00292190765514873
0.00287879232913395
0.00279588198933016
0.00264843130612781
0.00247487313816968
0.00240559289802971
0.0023004929999641
0.00225019490897351
0.00221834244950284
0.00210453439553422
0.00206035273034064
0.00196010283588684
0.00188088880619814
0.00185127109020385
0.0017768894109577
0.00159240273213412
0.00154246756584885
0.00143384564985748
0.00138524041458206
0.00127140290198587
0.00116772728653442
0.000998571150528031
0.000897271818795612
0.000857430754736684
0.000782419115190845
0.000692279844728642
0.000645633518229642
0.000616035438724814
0.000576992782063845
0.000501120071295209
0.000426630785437029
