"sdev"
0.0339332451706539
0.0290293611604576
0.0225858728178918
0.0188399514194885
0.0162129088573209
0.0126460371871275
0.011931588884474
0.0108683836024936
0.00991658367559703
0.00905111863072446
0.00875890663877035
0.00806757153769579
0.00765180745549106
0.00719596233117286
0.00675915858799608
0.00539432716860802
0.00496572145199469
0.00470112079925681
0.00446075964485352
0.00405116745129674
0.00390256864064998
0.00357310703282277
0.00313390896186658
0.00297521710599491
0.00271811269658614
0.00265419167031382
0.00230971986938929
0.00220051202549797
0.00210873624387216
0.00205936326614076
0.00201242473651728
0.00184800621556986
0.00180136219998459
0.00164157119134283
0.00157738542678663
0.00151945333064486
0.00148340072546721
0.00135853814241153
0.00135083263320482
0.00127842300470561
0.00122811102560115
0.00121108330224893
0.00113092409625271
0.00109719172703022
0.00106399370267248
0.000964331814934096
0.000955497838489498
0.00085629421477167
0.000803342603793583
0.000786226658200591
0.000756523162052922
0.000722911929355208
0.000677642987621257
0.000647803715228818
0.000630255092919218
0.000579447902852171
0.000510398751409374
0.000475361451578055
0.000451779336794181
0.000424576253827872
0.000399264270255735
0.000389787774092174
0.000386007720230075
0.000342630010858263
